10.409046067,210.656417346,0.0,7112.2048495
95.6344372737,519.701700431,0.0,8324.50608188
30.0333011615,518.799857546,1.0,3491.78749551
6.09242755269,223.393830088,1.0,6839.58916773
97.1408551831,522.811969532,0.0,8464.55349467
27.9526601436,537.311673113,0.0,3850.12869169
11.5050871216,202.777207731,0.0,6953.67031434
97.471400872,522.605046784,0.0,8680.97149461
29.4575053763,554.158480536,1.0,3467.67920737
5.76609955604,204.481744643,0.0,6799.75930986
91.6976340231,528.191515319,0.0,8799.39511561
26.7220056565,509.25952,1.0,4286.54880146
9.97220357007,240.728134276,1.0,6549.35690112
95.5325175931,528.842844734,1.0,8588.42301324
28.4064833149,502.307366613,0.0,3870.44678926
10.6333200766,229.020126674,0.0,7534.73093822
98.9404754433,543.396726114,1.0,8472.13393588
24.8515784855,525.854284477,0.0,3905.68292379
10.5821608186,227.672271783,1.0,7158.60621281
96.9073136809,502.777674695,0.0,8917.55371038
30.4897211662,525.060447374,0.0,3957.46661956
8.21000692749,225.262512751,1.0,6817.73636667
91.0393323983,502.185023667,1.0,8510.93796481
27.672287379,520.29173933,1.0,3901.32562592
11.3110807555,231.050616851,1.0,7421.24564336
93.0342414695,514.413027005,1.0,8862.55338616
28.9496396249,521.512935271,1.0,4423.88148517
10.4427735988,228.194881343,1.0,6896.88442523
93.6440972009,481.748988434,1.0,8056.84114905
31.6829108959,512.073494161,0.0,3548.39443157
8.77770144093,216.478339203,1.0,6564.92567391
96.4366702496,494.440800934,0.0,8651.37227844
27.6594005966,552.467933331,0.0,4280.09243377
9.06166135678,206.056802747,1.0,7289.57791278
93.9155864039,538.943460105,1.0,8466.82864167
30.7290844707,558.89191852,1.0,3955.2345497
8.14304497854,200.767215632,1.0,7112.15668072
98.2201956241,552.146715397,0.0,9045.5277081
30.2289693692,546.539019845,0.0,3824.51747451
10.0849385819,242.02360116,0.0,7500.36664785
93.0763421889,522.977832267,1.0,8261.88497937
33.4966704761,539.755173234,1.0,4455.26550174
9.60365355074,234.326228016,0.0,6761.22133375
94.7065794514,518.638947803,0.0,8823.72163431
29.1568290333,512.811517428,1.0,3704.34189683
5.98008664785,229.65190418,1.0,7167.81541942
93.2668208361,536.286569817,1.0,8651.88302178
29.1702869937,535.606601641,0.0,4082.23821323
8.62901070021,203.046519044,1.0,6905.23195886
90.2067215817,513.992208584,1.0,9144.29423442
28.7259510441,508.291404127,0.0,4075.55424828
7.45103999333,249.075099684,1.0,7266.7594514
95.476705483,466.796345666,0.0,8655.84666727
32.1647098157,546.600204244,1.0,4138.82385246
16.8969428712,239.62093353,1.0,6713.45204347
96.6903293437,539.489024959,1.0,8684.68641833
31.3992927074,535.842408871,0.0,3955.46511996
10.2306216808,219.889276905,1.0,7239.0974226
89.6149780696,519.468490109,0.0,8778.81331894
34.8821839673,549.295416862,1.0,4294.41937908
17.0618481881,201.024596877,0.0,7420.66891544
91.7744298868,501.81974846,0.0,8849.21969078
30.6340672647,517.055881085,0.0,3353.18710267
8.522198087,211.302105861,1.0,6645.29631917
92.751210795,521.671600892,1.0,8313.44527707
24.7222365374,522.396340434,0.0,3889.04895109
13.0183295555,250.365714246,1.0,7375.2795333
96.3559826286,527.643790274,0.0,8089.20962756
25.8204282452,557.423050211,0.0,4099.38097729
4.26641263219,209.712354326,1.0,7131.07191598
94.3425696298,518.712333392,0.0,8796.12202096
29.1794680122,533.387858603,0.0,4147.71637524
8.32389330568,213.481926797,1.0,7253.93184453
95.6940049867,535.384694731,0.0,8776.83448533
30.924091554,527.864341527,1.0,4071.76125126
7.42036882082,204.36364958,1.0,7226.45093214
95.3613084645,546.748665946,1.0,8950.90357812
27.5902125649,533.581019658,1.0,4283.5101743
9.46714518804,210.070074342,1.0,6924.0823703
98.3455097132,502.934089383,0.0,8831.4963597
31.4119332416,521.146293428,0.0,3788.8024892
6.02704828653,204.03820526,1.0,6949.4531462
89.1685819523,525.211911511,0.0,8939.22398948
26.4684798246,529.890140784,0.0,3864.07089408
6.9901222176,215.550000016,0.0,7056.99095303
89.4791676666,457.653012969,1.0,8753.59026067
28.5797109578,543.648931297,1.0,4111.64745913
4.55870174776,227.946628736,0.0,6733.14504821
98.2023675947,541.54103699,1.0,9021.74041864
30.9076465901,509.613062396,1.0,4057.74827368
12.5376266253,203.321738534,1.0,7416.28100061
93.0890785344,530.834838988,0.0,8634.49687423
27.6282868719,546.227056571,1.0,3761.81818513
11.356234628,227.325473615,1.0,6915.62311455
93.5677148993,521.561930055,0.0,8308.8672778
31.7744787334,540.378122949,1.0,3788.93706042
11.4478678349,224.882289206,0.0,6836.84447818
98.3274421682,522.228481115,1.0,8343.53288281
30.1391740832,544.492230181,0.0,3798.25482303
7.48127539158,204.50539233,1.0,6760.95280602
96.9155073772,527.567922129,1.0,8239.74569852
32.1052281868,554.238293361,1.0,3944.93987344
14.4538586989,226.571172819,0.0,6970.72270454
84.9541836234,493.849492065,0.0,8191.57901847
28.6687302262,530.654518729,1.0,3862.77923622
7.37165259309,248.947565943,0.0,7536.02193225
99.6254408123,523.621284272,1.0,8623.16996304
22.5061998703,534.426592546,1.0,3748.56182237
5.43845925144,227.259464749,0.0,7011.04512436
98.451471457,512.02189694,0.0,8615.91337584
32.6607131114,521.826771323,0.0,4091.62742162
13.9751169676,242.353028157,0.0,6592.54636578
92.9919348856,543.191461366,0.0,8578.43633254
35.122155945,535.704617308,0.0,3663.36818485
7.93381570268,200.10608093,0.0,6931.36160962
94.4920699597,525.773507571,1.0,8795.62817195
27.4481095806,522.694343398,0.0,3349.47906918
9.27877676508,204.104992544,0.0,7435.389421
93.9890833381,533.885956701,1.0,9126.64767951
27.9960860773,522.488107458,0.0,4134.66506192
4.83123269781,206.818376377,0.0,6993.59425325
97.8098612297,527.046406804,0.0,8196.02864028
26.7900173798,550.453457704,0.0,4354.59984948
9.60168070106,216.204524288,1.0,7216.67961039
93.2216210606,502.780898114,1.0,9041.49509966
32.6511465159,498.579804292,1.0,4236.01425681
9.81823251703,227.322034925,0.0,6950.88795728
97.3327781388,509.948129793,0.0,8612.96920945
36.2438953662,569.91099845,0.0,3813.37276823
8.22546127494,232.066740964,0.0,6571.1224427
98.7359626358,522.3983851,0.0,8376.06708881
26.470259654,507.745609127,1.0,3890.74993678
5.09951899993,203.84541215,1.0,6863.61964907
96.3720979756,506.913497226,1.0,8576.41932674
29.1830905191,536.839989108,1.0,3863.56259143
12.0850872605,208.465923592,1.0,6638.68522433
95.5020365574,529.32306684,0.0,9181.13752915
20.9369708063,542.878746877,0.0,4095.15106116
10.6478723553,218.490252932,1.0,6721.51959791
90.1789691739,511.756357303,1.0,8572.14357143
27.9638290138,532.433977549,1.0,3939.63641631
10.6551306609,222.681197577,1.0,7281.81456358
93.727582086,540.195747741,1.0,8792.48934167
25.9922622615,505.036472097,1.0,3618.63061515
11.2425088764,222.288138804,1.0,7652.21010153
95.1029703539,518.052128738,0.0,8403.25611004
24.3670734835,548.056116022,0.0,4193.33527354
5.9757309289,236.362965445,1.0,6913.53735767
92.3457166806,526.442950716,0.0,8698.60200237
23.2342864568,535.917147737,1.0,4095.2666659
11.4520159435,200.141709923,0.0,6885.42955733
94.1820373066,494.360924391,0.0,8990.92248258
28.309054099,496.577708576,1.0,3608.46652842
4.79376011072,200.60434512,1.0,7069.03032972
98.0838369534,515.269128692,0.0,8956.52355809
29.0843458838,510.828766932,0.0,3936.36496253
11.9745303821,218.538400905,1.0,6700.08381183
94.542368171,516.575916274,1.0,9031.10792208
26.6946687718,524.025312726,1.0,3011.73498882
9.49163938932,204.62300842,0.0,6964.44717148
93.5764926777,550.753302041,0.0,8206.95901409
27.1336057385,524.242016668,0.0,3941.67633292
12.2470196428,215.090628749,1.0,7154.43734231
97.9387747144,555.080157701,1.0,8599.10655487
27.1755162538,543.800007191,0.0,3579.96223677
14.8957406195,201.02217801,0.0,6972.23865661
95.6673805987,532.30441093,0.0,8819.53754992
28.1889085935,567.469719039,0.0,3240.85650443
9.43498670617,203.971491994,0.0,7387.72343649
99.744506478,502.603236512,0.0,8275.87308344
30.2209706488,551.881689883,0.0,4476.58162303
11.4536762942,229.23939075,1.0,7383.45910111
92.0277968934,535.843689352,1.0,8325.57755827
26.321190127,528.888578636,1.0,3473.99162685
5.340510321,206.764703688,0.0,7146.00805049
93.8458676766,517.576924577,0.0,8296.29370799
30.7716678261,560.158137336,0.0,3934.67974967
12.8299240382,224.73962774,0.0,7208.39186541
97.9993187947,501.948225159,1.0,8705.80090263
24.8848642631,562.183651006,0.0,3922.48452066
10.6311561906,217.720554128,0.0,7378.74269835
94.8487790936,505.560926617,1.0,8121.25583656
28.069014235,508.19774893,1.0,3779.39539093
13.5658349101,230.452230077,0.0,7528.94642338
95.3518865721,523.354791601,0.0,9109.21433561
24.8153650714,515.857828498,0.0,3987.94359019
9.22660720862,217.595410777,0.0,7224.07646808
94.0474484887,491.166294384,0.0,8170.11460103
26.3316424051,511.438727991,0.0,3337.055902
7.83248437695,217.634003014,0.0,6815.91638224
93.95606323,502.394682547,1.0,8730.991569
25.5869593565,511.471728753,1.0,4176.18106739
8.93166504037,204.187696276,0.0,7545.29721225
